,iid,title,year,Animation,Comedy,Children's,Fantasy,Adventure,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,node_id,Director,Actor
174,151,Living in Oblivion,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6191,Tom DiCillo,"Steve Buscemi, Catherine Keener, Dermot Mulroney, Danielle von Zerneck"
175,152,Lord of Illusions,1995,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6192,Clive Barker,"Scott Bakula, J. Trevor Edmond, Daniel von Bargen, Kevin J. O'Connor"
176,153,Love & Human Remains,1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6193,Brian Gibson,"RaéVen Kelly, Virginia Capers, Dororthy Thorton, Demetrice Cheathon"
177,154,Mad Love,1995,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6194,Antonia Bird,"Chris O'Donnell, Drew Barrymore, Matthew Lillard, Richard Chaim"
178,155,Mallrats,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6195,Kevin Smith,"Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani"
179,156,Mighty Morphin Power Rangers: The Movie,1995,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6196,Bryan Spicer,"Karan Ashley, Johnny Yong Bosch, Steve Cardenas, Jason David Frank"
180,157,Moonlight and Valentino,1995,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6197,David Anspaugh,"Elizabeth Perkins, Whoopi Goldberg, Shadia Simmons, Erica Luttrell"
181,158,Mute Witness,1994,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6198,,
182,159,Nadja,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6199,Michael Almereyda,"Elina Löwensohn, Nic Ratner, Karl Geary, Peter Fonda"
183,160,"Net, The",1995,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,6200,,
184,161,Nine Months,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6201,Chris Columbus,"Hugh Grant, Julianne Moore, Tom Arnold, Joan Cusack"
185,162,Party Girl,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6202,Daisy von Scherler Mayer,"Parker Posey, Anthony DeSando, Guillermo Díaz, Donna Mitchell"
186,163,"Prophecy, The",1995,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6203,,
187,164,Reckless,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6204,Norman René,"Mia Farrow, Tony Goldwyn, Juana Barrios, Mike Heibeck"
188,165,Safe,1995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6205,Todd Haynes,"Julianne Moore, Xander Berkeley, Dean Norris, Julie Burgess"
189,166,"Scarlet Letter, The",1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6206,,
191,167,Showgirls,1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6207,Paul Verhoeven,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer"
192,168,Smoke,1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6208,Wayne Wang,"Giancarlo Esposito, José Zúñiga, Stephen Gevedon, Harvey Keitel"
193,169,Something to Talk About,1995,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6209,Lasse Hallström,"Julia Roberts, Dennis Quaid, Robert Duvall, Gena Rowlands"
194,170,Species,1995,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,6210,Roger Donaldson,"Ben Kingsley, Michael Madsen, Alfred Molina, Forest Whitaker"
195,171,"Stars Fell on Henrietta, The",1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6211,,
196,172,Strange Days,1995,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,6212,Kathryn Bigelow,"Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore"
197,173,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,6213,,
198,174,"Tie That Binds, The",1995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6214,,
199,175,Three Wishes,1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6215,Martha Coolidge,"Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy"
200,176,Total Eclipse,1995,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6216,Agnieszka Holland,"Leonardo DiCaprio, David Thewlis, Romane Bohringer, Dominique Blanc"
201,177,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6217,,
202,178,Under Siege 2: Dark Territory,1995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6218,Geoff Murphy,"Steven Seagal, Eric Bogosian, Everett McGill, Katherine Heigl"
203,179,Unstrung Heroes,1995,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6219,Diane Keaton,"Andie MacDowell, John Turturro, Michael Richards, Maury Chaykin"
204,180,Unzipped,1995,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6220,Douglas Keeve,"Roseanne Barr, Sandra Bernhard, Robert Best, Natane Boudreau"
205,181,"Walk in the Clouds, A",1995,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6221,,
206,182,Waterworld,1995,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,6222,Kevin Reynolds,"Kevin Costner, Chaim Jeraffi, Rick Aviles, R.D. Call"
207,183,White Man's Burden,1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6223,Desmond Nakano,"John Travolta, Harry Belafonte, Kelly Lynch, Margaret Avery"
208,184,Wild Bill,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6224,Walter Hill,"Jeff Bridges, Ellen Barkin, John Hurt, Diane Lane"
209,185,"Browning Version, The",1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6225,,
210,186,Bushwhacked,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6226,Greg Beeman,"Daniel Stern, Jon Polito, Brad Sullivan, Ann Dowd"
211,187,Burnt By the Sun (Utomlyonnye solntsem),1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6227,,
212,188,Before the Rain (Pred dozhdot),1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6228,,
213,189,Before Sunrise,1995,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6229,Richard Linklater,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl"
214,190,Billy Madison,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6230,Tamra Davis,"Adam Sandler, Darren McGavin, Bridgette Wilson-Sampras, Bradley Whitford"
215,191,"Babysitter, The",1995,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,6231,,
216,192,Boys on the Side,1995,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6232,Herbert Ross,"Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore, Matthew McConaughey"
217,193,"Cure, The",1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6233,,
218,194,Castle Freak,1995,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6234,Stuart Gordon,"Jeffrey Combs, Barbara Crampton, Jonathan Fuller, Jessica Dollarhide"
219,195,Circle of Friends,1995,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6235,Pat O'Connor,"Chris O'Donnell, Minnie Driver, Geraldine O'Rawe, Saffron Burrows"
220,196,Clerks,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6236,Kevin Smith,"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer"
221,197,Don Juan DeMarco,1995,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6237,,
222,198,Disclosure,1994,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,6238,Barry Levinson,"Michael Douglas, Demi Moore, Donald Sutherland, Caroline Goodall"
224,199,Drop Zone,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6239,John Badham,"Wesley Snipes, Gary Busey, Yancy Butler, Michael Jeter"
225,200,Destiny Turns on the Radio,1995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6240,Jack Baran,"Dylan McDermott, Nancy Travis, James Le Gros, Quentin Tarantino"
226,201,Death and the Maiden,1994,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,6241,Roman Polanski,"Sigourney Weaver, Ben Kingsley, Stuart Wilson, Krystia Mova"
227,202,Dolores Claiborne,1994,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,6242,,
228,203,Dumb & Dumber,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6243,"Peter Farrelly, Bobby Farrelly","Jim Carrey, Jeff Daniels, Lauren Holly, Mike Starr"
229,204,Eat Drink Man Woman,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6244,Ang Lee,"Sihung Lung, Yu-Wen Wang, Chien-Lien Wu, Kuei-Mei Yang"
230,205,Exotica,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6245,Atom Egoyan,"Bruce Greenwood, Mia Kirshner, Don McKellar, Elias Koteas"
231,206,Exit to Eden,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6246,Garry Marshall,"Dana Delany, Paul Mercurio, Rosie O'Donnell, Dan Aykroyd"
232,207,Ed Wood,1994,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6247,Tim Burton,"Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette"
233,208,French Kiss,1995,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6248,Lawrence Kasdan,"Meg Ryan, Kevin Kline, Timothy Hutton, Jean Reno"
234,209,Forget Paris,1995,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6249,Billy Crystal,"Billy Crystal, Debra Winger, Joe Mantegna, Cynthia Stevenson"
235,210,Far From Home: The Adventures of Yellow Dog,1995,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6250,Phillip Borsos,"Mimi Rogers, Bruce Davison, Jesse Bradford, Tom Bower"
236,211,"Goofy Movie, A",1995,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6251,,
237,212,Hideaway,1995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6252,Brett Leonard,"Jeff Goldblum, Christine Lahti, Alicia Silverstone, Jeremy Sisto"
238,213,Fluke,1995,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6253,Carlo Carlei,"Samuel L. Jackson, Matthew Modine, Nancy Travis, Eric Stoltz"
239,214,Farinelli: il castrato,1994,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,6254,,
242,215,"Glass Shield, The",1994,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,6255,,
243,216,Hoop Dreams,1994,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6256,Steve James,"William Gates, Arthur Agee, Emma Gates, Curtis Gates"
244,217,Heavenly Creatures,1994,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,6257,Peter Jackson,"Melanie Lynskey, Kate Winslet, Sarah Peirse, Diana Kent"
245,218,Houseguest,1994,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6258,,
246,219,Immortal Beloved,1994,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6259,Bernard Rose,"Gary Oldman, Jeroen Krabbé, Isabella Rossellini, Johanna ter Steege"
247,220,Heavyweights,1994,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6260,,
248,221,"Hunted, The",1995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6261,,
249,222,I.Q.,1994,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6262,Fred Schepisi,"Tim Robbins, Meg Ryan, Walter Matthau, Lou Jacobi"
250,223,Interview with the Vampire,1994,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,6263,Neil Jordan,"Brad Pitt, Christian Slater, Virginia McCollam, John McConnell"
251,224,Jefferson in Paris,1995,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6264,James Ivory,"Nick Nolte, Gwyneth Paltrow, Estelle Eonnet, Thandie Newton"
